semel,year,school,city,city_norm,match_stage,cluster,index_value,population,locality_form,ses_locality_name,math_avg_grade,english_avg_grade,math_5unit_participation,english_5unit_participation,math_takers_total,english_takers_total
141101,2013,ישיבת נתיבות יוסף,מצפה יריחו,מצפה יריחו,exact,3.0,-0.615,2307.0,190.0,מצפה יריחו,88.21933333333332,82.13692307692307,0.1044776119402985,0.4,67.0,70.0
141101,2014,ישיבת נתיבות יוסף,מצפה יריחו,מצפה יריחו,exact,3.0,-0.615,2307.0,190.0,מצפה יריחו,84.88584905660377,82.7184,0.20754716981132076,0.44,53.0,50.0
141101,2015,ישיבת נתיבות יוסף,מצפה יריחו,מצפה יריחו,exact,3.0,-0.615,2307.0,190.0,מצפה יריחו,90.54545454545455,81.06296875000001,0.18181818181818182,0.515625,66.0,64.0
141101,2016,ישיבת נתיבות יוסף,מצפה יריחו,מצפה יריחו,exact,3.0,-0.615,2307.0,190.0,מצפה יריחו,87.41568965517241,79.03696428571428,0.1896551724137931,0.4107142857142857,58.0,56.0
141119,2016,נוות ישראל,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,94.98,85.7055737704918,0.0,0.0,60.0,61.0
141168,2013,תורני לבנות ב.שולמית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,79.61487179487179,88.39631578947369,0.11363636363636363,0.5454545454545454,44.0,44.0
141168,2014,תורני לבנות ב.שולמית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,76.0,84.398,0.0,0.4864864864864865,35.0,37.0
141168,2015,תורני לבנות ב.שולמית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,88.09428571428572,85.02512195121952,0.2619047619047619,0.4634146341463415,42.0,41.0
141168,2016,תורני לבנות ב.שולמית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,84.83021276595744,86.6359574468085,0.12962962962962962,0.6111111111111112,54.0,54.0
141176,2013,אולפנת צביה מ.אדומים,מעלה אדומים,מעלה אדומים,exact,6.0,0.342,37424.0,,מעלה אדומים,90.71923076923078,85.57142857142857,0.10344827586206896,0.5238095238095238,87.0,84.0
141176,2014,אולפנת צביה מ.אדומים,מעלה אדומים,מעלה אדומים,exact,6.0,0.342,37424.0,,מעלה אדומים,88.93534090909091,85.51085365853659,0.125,0.6179775280898876,88.0,89.0
141176,2015,אולפנת צביה מ.אדומים,מעלה אדומים,מעלה אדומים,exact,6.0,0.342,37424.0,,מעלה אדומים,90.36148148148149,84.99789999999999,0.10185185185185185,0.5377358490566038,108.0,106.0
141176,2016,אולפנת צביה מ.אדומים,מעלה אדומים,מעלה אדומים,exact,6.0,0.342,37424.0,,מעלה אדומים,92.56382022471911,85.67045454545455,0.15730337078651685,0.5909090909090909,89.0,88.0
141291,2013,ישיבת אהבת חיים,כוכב השחר,כוכב השחר,exact,3.0,-0.483,1945.0,370.0,כוכב השחר,79.04,75.15,0.0,0.3333333333333333,28.0,30.0
141291,2014,ישיבת אהבת חיים,כוכב השחר,כוכב השחר,exact,3.0,-0.483,1945.0,370.0,כוכב השחר,76.24,83.53,0.0,0.18518518518518517,25.0,27.0
141291,2015,ישיבת אהבת חיים,כוכב השחר,כוכב השחר,exact,3.0,-0.483,1945.0,370.0,כוכב השחר,75.69,77.79176470588236,0.0,0.19047619047619047,45.0,42.0
141291,2016,ישיבת אהבת חיים,כוכב השחר,כוכב השחר,exact,3.0,-0.483,1945.0,370.0,כוכב השחר,78.6,82.15717948717949,0.0,0.20408163265306123,51.0,49.0
141309,2013,עירוני פסגת זאב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,71.55325,79.29958762886598,0.0,0.24742268041237114,80.0,97.0
141309,2014,עירוני פסגת זאב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,80.3639603960396,81.30014285714286,0.09009009009009009,0.30714285714285716,111.0,140.0
141309,2015,עירוני פסגת זאב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,82.06376146788992,83.4581679389313,0.08403361344537816,0.40458015267175573,119.0,131.0
141309,2016,עירוני פסגת זאב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,79.07886792452831,80.42461538461536,0.0,0.358974358974359,106.0,117.0
141358,2015,ישיבת מעלה חבר,פני חבר,פני חבר,exact,2.0,-1.077,432.0,370.0,פני חבר,,,0.0,0.0,5.0,6.0
141382,2013,ישיבת צביה בני חייל,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,72.69,,0.0,0.4117647058823529,16.0,17.0
141382,2014,ישיבת צביה בני חייל,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,68.36,88.91,0.0,0.6875,11.0,16.0
141390,2013,אולפנא ת. לאומנויות,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,83.3076923076923,84.18593220338984,0.10344827586206896,0.3898305084745763,58.0,59.0
141390,2014,אולפנא ת. לאומנויות,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,86.93958333333335,87.66777777777777,0.0,0.2777777777777778,48.0,54.0
141390,2015,אולפנא ת. לאומנויות,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,90.31229508196722,86.19238805970149,0.08955223880597014,0.3283582089552239,67.0,67.0
141390,2016,אולפנא ת. לאומנויות,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,79.96820895522387,84.09460526315789,0.0,0.3026315789473684,67.0,76.0
141473,2014,מאורות התורה,קרית יערים,קריית יערים,exact,2.0,-1.076,3936.0,,קריית יערים,,,0.0,,6.0,
141499,2013,אור תורה סטון לבנים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,80.86,76.14622950819673,0.0,0.36065573770491804,47.0,61.0
141499,2014,אור תורה סטון לבנים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,85.95,78.14,0.0,0.5,25.0,28.0
141499,2015,אור תורה סטון לבנים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,84.63,78.124,0.0,0.3,35.0,40.0
141499,2016,אור תורה סטון לבנים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,81.41,80.04767441860464,0.0,0.32558139534883723,37.0,43.0
141549,2013,אור תורה סטון לבנות,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,83.90687500000001,85.986875,0.0,0.2857142857142857,64.0,70.0
141549,2014,אור תורה סטון לבנות,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,87.03813559322033,82.9234375,0.078125,0.484375,64.0,64.0
141549,2015,אור תורה סטון לבנות,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,89.36283783783784,87.24097560975609,0.075,0.6829268292682927,80.0,82.0
141549,2016,אור תורה סטון לבנות,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,84.28636363636363,87.09800000000001,0.13157894736842105,0.6447368421052632,76.0,76.0
141598,2013,בת ציון,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.0,0.0,10.0,15.0
141739,2013,ישיבת בני צבי בית אל,בית אל,בית אל,exact,3.0,-0.706,6046.0,,בית אל,81.63,70.10179487179487,0.0,0.0,45.0,39.0
141739,2014,ישיבת בני צבי בית אל,בית אל,בית אל,exact,3.0,-0.706,6046.0,,בית אל,75.36,70.08315789473684,0.0,0.0,42.0,38.0
141739,2015,ישיבת בני צבי בית אל,בית אל,בית אל,exact,3.0,-0.706,6046.0,,בית אל,84.06777777777778,73.48272727272729,0.0,0.1951219512195122,45.0,41.0
141739,2016,ישיבת בני צבי בית אל,בית אל,בית אל,exact,3.0,-0.706,6046.0,,בית אל,85.7925,78.835,0.0,0.25,48.0,48.0
141754,2013,ישיבה תיכונית תורה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,82.68,91.41,0.7115384615384616,1.0,52.0,49.0
141754,2014,ישיבה תיכונית תורה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,85.4609756097561,88.85,0.6521739130434783,1.0,46.0,46.0
141754,2015,ישיבה תיכונית תורה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,85.04,91.25,0.873015873015873,0.8507462686567164,63.0,67.0
141754,2016,ישיבה תיכונית תורה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,83.97,94.2,0.8648648648648649,1.0,37.0,35.0
141853,2014,מעלות בית יעקב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,94.76,,0.0,,95.0,
141853,2015,מעלות בית יעקב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,91.59999999999998,,0.0,,101.0,
141853,2016,מעלות בית יעקב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,91.15000000000002,,0.0,0.0,96.0,8.0
141861,2013,בי סמינר רמות שמסיאב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,,0.0,,5.0
141861,2014,בי סמינר רמות שמסיאב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,73.91,0.0,0.0,10.0,11.0
141861,2015,בי סמינר רמות שמסיאב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.0,0.0,8.0,6.0
141978,2013,אנקורי,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,65.11,80.74483870967742,0.0,0.4864864864864865,27.0,37.0
141978,2014,אנקורי,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,79.0,86.06,0.0,0.72,17.0,25.0
141978,2015,אנקורי,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,70.13,83.96000000000001,0.0,0.7027027027027027,24.0,37.0
141978,2016,אנקורי,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,63.5,79.90322580645162,0.0,0.48717948717948717,26.0,39.0
141994,2013,תיכון תל אביב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,76.71,0.0,0.0,9.0,19.0
141994,2014,תיכון תל אביב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.0,0.4166666666666667,10.0,12.0
141994,2015,תיכון תל אביב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.0,,5.0,
142034,2013,תיכון בית יעקב,בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,,,0.0,0.0,7.0,10.0
142034,2014,תיכון בית יעקב,בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,88.0,85.09,0.0,0.0,16.0,18.0
142034,2015,תיכון בית יעקב,בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,89.33,,0.0,0.0,12.0,10.0
142034,2016,תיכון בית יעקב,בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,91.31,,0.0,0.0,13.0,9.0
142166,2013,אולפנת לבונה,מעלה לבונה,מעלה לבונה,exact,2.0,-1.003,766.0,370.0,מעלה לבונה,82.03,78.67,0.0,0.225,37.0,40.0
142166,2014,אולפנת לבונה,מעלה לבונה,מעלה לבונה,exact,2.0,-1.003,766.0,370.0,מעלה לבונה,85.2,82.24119999999999,0.0,0.48,20.0,25.0
142166,2015,אולפנת לבונה,מעלה לבונה,מעלה לבונה,exact,2.0,-1.003,766.0,370.0,מעלה לבונה,87.13,79.86,0.0,0.2,33.0,35.0
142166,2016,אולפנת לבונה,מעלה לבונה,מעלה לבונה,exact,2.0,-1.003,766.0,370.0,מעלה לבונה,92.52,82.71,0.0,0.21428571428571427,38.0,42.0
142174,2013,אורות יהודה,אפרתה,אפרת,exact,6.0,0.425,8301.0,,אפרת,80.03176470588235,86.7,0.0,0.8461538461538461,34.0,39.0
142174,2014,אורות יהודה,אפרתה,אפרת,exact,6.0,0.425,8301.0,,אפרת,84.06,87.46000000000001,0.0,1.0,24.0,26.0
142174,2015,אורות יהודה,אפרתה,אפרת,exact,6.0,0.425,8301.0,,אפרת,84.29205882352942,88.95,0.1282051282051282,1.0,39.0,37.0
142174,2016,אורות יהודה,אפרתה,אפרת,exact,6.0,0.425,8301.0,,אפרת,87.31526315789473,87.61,0.0,0.8837209302325582,38.0,43.0
142265,2013,"סוסיא-ישיבת בני""ע",סוסיה,סוסיה,exact,4.0,-0.41,1041.0,370.0,סוסיה,79.99857142857142,82.47,0.15151515151515152,0.4838709677419355,33.0,31.0
142265,2014,"סוסיא-ישיבת בני""ע",סוסיה,סוסיה,exact,4.0,-0.41,1041.0,370.0,סוסיה,80.23,75.89,0.0,0.2857142857142857,32.0,35.0
142265,2015,"סוסיא-ישיבת בני""ע",סוסיה,סוסיה,exact,4.0,-0.41,1041.0,370.0,סוסיה,84.87757575757576,82.29703703703704,0.0,0.4117647058823529,33.0,34.0
142265,2016,"סוסיא-ישיבת בני""ע",סוסיה,סוסיה,exact,4.0,-0.41,1041.0,370.0,סוסיה,82.19054054054054,80.345,0.0,0.42105263157894735,37.0,38.0
142281,2013,כינור דוד,עטרת,עטרת,exact,3.0,-0.443,894.0,370.0,עטרת,81.41,80.43608695652173,0.0,0.4782608695652174,25.0,23.0
142281,2014,כינור דוד,עטרת,עטרת,exact,3.0,-0.443,894.0,370.0,עטרת,87.5,82.09,0.16129032258064516,0.7666666666666667,31.0,30.0
142281,2015,כינור דוד,עטרת,עטרת,exact,3.0,-0.443,894.0,370.0,עטרת,84.05,78.33,0.0,0.75,19.0,20.0
142281,2016,כינור דוד,עטרת,עטרת,exact,3.0,-0.443,894.0,370.0,עטרת,88.06,81.0,0.0,0.6111111111111112,18.0,18.0
142323,2013,התיכון התורני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.0,0.0,9.0,9.0
142323,2014,התיכון התורני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,84.64,82.58,0.0,0.0,11.0,12.0
142323,2015,התיכון התורני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.0,0.0,7.0,8.0
142323,2016,התיכון התורני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.0,,7.0,
142372,2013,שובו ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.4166666666666667,1.0,12.0,10.0
142372,2014,שובו ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.0,0.45454545454545453,13.0,11.0
142372,2015,שובו ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.5,0.625,10.0,16.0
142372,2016,שובו ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.0,1.0,14.0,9.0
144097,2013,התיכון הישראלי למדעי,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,84.37130434782608,92.82,0.5384615384615384,1.0,52.0,51.0
144097,2014,התיכון הישראלי למדעי,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,86.11917647058824,93.3,0.6,1.0,85.0,84.0
144097,2015,התיכון הישראלי למדעי,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,87.44271604938271,92.32,0.5679012345679012,1.0,81.0,79.0
144097,2016,התיכון הישראלי למדעי,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,87.52673684210528,92.55,0.5894736842105263,1.0,95.0,93.0
144196,2013,מכון לציון ברינה,ביתר עילית,ביתר עילית,exact,1.0,-1.936,49343.0,,ביתר עילית,,,0.0,0.2777777777777778,17.0,18.0
144196,2014,מכון לציון ברינה,ביתר עילית,ביתר עילית,exact,1.0,-1.936,49343.0,,ביתר עילית,,,0.0,,5.0,
144212,2013,ישיבה תיכונית,קרית ארבע,קריית ארבע,exact,3.0,-0.796,7108.0,,קריית ארבע,83.52,78.6127777777778,0.0,0.4722222222222222,32.0,36.0
144212,2014,ישיבה תיכונית,קרית ארבע,קריית ארבע,exact,3.0,-0.796,7108.0,,קריית ארבע,77.79105263157895,80.0505,0.11627906976744186,0.3829787234042553,43.0,47.0
144212,2015,ישיבה תיכונית,קרית ארבע,קריית ארבע,exact,3.0,-0.796,7108.0,,קריית ארבע,79.53717948717949,79.425,0.15217391304347827,0.3191489361702128,46.0,47.0
144212,2016,ישיבה תיכונית,קרית ארבע,קריית ארבע,exact,3.0,-0.796,7108.0,,קריית ארבע,82.82782608695652,77.58500000000001,0.11538461538461539,0.23333333333333334,52.0,60.0
144220,2013,תורני נסויי הרטמן,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,87.1424,90.05,0.28,0.8775510204081632,50.0,49.0
144220,2014,תורני נסויי הרטמן,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,87.501,91.1,0.3,0.7959183673469388,50.0,49.0
144220,2015,תורני נסויי הרטמן,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,86.95113924050632,90.99,0.25316455696202533,1.0,79.0,72.0
144220,2016,תורני נסויי הרטמן,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,89.36923076923077,89.34,0.23076923076923078,1.0,65.0,61.0
144329,2013,תיכון מכבים רעות,מודיעין-מכבים-רעות,מודיעין-מכבים-רעות,structural,8.0,1.336,88748.0,,מודיעין-מכבים-רעות*,83.24035460992907,87.79117437722418,0.19858156028368795,0.7301038062283737,282.0,289.0
144329,2014,תיכון מכבים רעות,מודיעין-מכבים-רעות,מודיעין-מכבים-רעות,structural,8.0,1.336,88748.0,,מודיעין-מכבים-רעות*,85.54367647058824,88.68671641791045,0.1875,0.8231046931407943,272.0,277.0
144329,2015,תיכון מכבים רעות,מודיעין-מכבים-רעות,מודיעין-מכבים-רעות,structural,8.0,1.336,88748.0,,מודיעין-מכבים-רעות*,87.71632653061225,88.6612937062937,0.2891156462585034,0.8847457627118644,294.0,295.0
144329,2016,תיכון מכבים רעות,מודיעין-מכבים-רעות,מודיעין-מכבים-רעות,structural,8.0,1.336,88748.0,,מודיעין-מכבים-רעות*,89.11413680781759,88.84353333333334,0.2964169381107492,0.8741935483870967,307.0,310.0
